# Earthquake epicenters: 
# 1 event per line
# Coordinates expressed in geographical coordinates (EPSG:4326)	
# Line format: Floating_Date  Longitude  Latitude  Magnitude  Loc_Unc_SMAJ  Loc_Unc_SMIN  Loc_Unc_Az  Mag_Unc
1855.882192	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.884932	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.887671	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.890411	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.893151	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.893151	6.517	43.85	4.8	100.0	100.0	0.0	0.63
1855.898630	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.901370	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.904110	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.912329	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.915068	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.926027	0.5	42.833	5.4	20.0	20.0	0.0	0.4
1855.931507	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.936986	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.939726	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.942466	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.958904	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.967123	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.983562	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.994521	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.997260	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.010929	7.83	46.25	3.74	10.0	10.0	0.0	0.6
1856.030055	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.084699	7.533	47.217	4.5	50.0	50.0	0.0	0.53
1856.101093	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.106557	7.883	46.283	3.9	10.0	10.0	0.0	0.33
1856.112022	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.202186	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.215847	7.783	46.233	3.9	10.0	10.0	0.0	0.67
1856.256831	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.595628	7.8	46.2	4.31	10.0	10.0	0.0	0.32
1856.601093	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.639344	7.317	44.017	3.5	25.0	25.0	0.0	0.45
1856.734973	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.773224	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.778689	6.233	45.517	3.8	25.0	25.0	0.0	0.43
1856.789617	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.849727	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.961749	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.967213	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.975410	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1856.986339	5.1	44.883	4.0	20.0	20.0	0.0	0.51
1856.994536	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.032877	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.065753	4.933	45.817	4.0	50.0	50.0	0.0	0.63
1857.076712	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.084932	10.48	44.749	5.12	11.9	5.7	90.0	0.31
1857.095890	7.08	46.58	3.79	25.0	25.0	0.0	0.6
1857.101370	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.120548	6.933	47.517	3.8	5.0	5.0	0.0	0.79
1857.342466	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.347945	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.454795	2.15	46.0	4.9	100.0	100.0	0.0	0.42
1857.454795	3.017	45.867	4.5	50.0	50.0	0.0	0.38
1857.534247	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.561644	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.635616	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.643836	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1857.654795	10.25	46.78	4.74	25.0	25.0	0.0	0.48
1857.841096	7.88	46.25	4.3	5.0	5.0	0.0	0.67
1857.868493	7.88	46.233	3.9	10.0	10.0	0.0	0.67
1858.095890	7.88	46.28	4.21	10.0	10.0	0.0	0.61
1858.145205	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1858.260274	7.88	46.267	3.9	10.0	10.0	0.0	0.67
1858.391781	8.317	49.934	4.18	7.3	3.5	0.0	0.36
1858.660274	7.267	44.333	4.0	50.0	50.0	0.0	0.62
1858.789041	6.667	48.033	3.7	100.0	100.0	0.0	0.52
1858.813699	7.307	44.888	4.73	30.0	30.0	0.0	0.3
1858.909589	-1.167	43.15	5.1	10.0	10.0	0.0	0.37
1858.958904	5.65	43.7	3.9	100.0	100.0	0.0	0.63
1859.150685	7.583	47.717	3.7	25.0	25.0	0.0	0.45
1859.260274	6.3	48.0	3.7	50.0	50.0	0.0	0.52
1859.361644	4.167	45.283	3.8	50.0	50.0	0.0	0.53
1859.468493	7.517	43.75	4.1	25.0	25.0	0.0	0.43
1860.079235	-1.333	43.133	3.6	50.0	50.0	0.0	0.54
1860.226776	-3.167	47.333	4.0	50.0	50.0	0.0	0.49
1861.079452	10.05	46.567	3.5	25.0	25.0	0.0	0.67
1861.101370	-0.55	49.15	3.5	25.0	25.0	0.0	0.47
1861.169863	7.733	43.867	4.1	25.0	25.0	0.0	0.43
1861.202740	9.6	44.333	4.83	39.9	39.9	0.0	0.3
1861.298630	5.75	47.95	3.7	100.0	100.0	0.0	0.52
1861.301370	6.367	43.967	3.5	25.0	25.0	0.0	0.45
1861.868493	8.87	47.35	4.0	25.0	25.0	0.0	0.4
1861.967123	7.0	44.333	4.8	100.0	100.0	0.0	0.39
1861.994521	10.167	46.783	3.5	10.0	10.0	0.0	0.67
1862.290411	5.167	47.583	4.1	20.0	20.0	0.0	0.4
1862.336986	7.867	46.25	3.68	10.0	10.0	0.0	0.6
1862.400000	7.817	46.183	3.5	10.0	10.0	0.0	0.67
1862.520548	3.1	45.033	3.7	100.0	100.0	0.0	0.52
1862.780822	9.683	46.683	3.9	10.0	10.0	0.0	0.67
1862.816438	-0.05	43.1	4.7	50.0	50.0	0.0	0.48
1863.041096	7.667	47.617	4.2	50.0	50.0	0.0	0.53
1863.117808	5.9	46.933	3.8	50.0	50.0	0.0	0.53
1863.326027	9.87	46.89	3.9	25.0	25.0	0.0	0.67
1863.715068	2.817	45.567	3.7	50.0	50.0	0.0	0.52
1863.761644	-2.697	52.09	4.7	13.8	13.8	0.0	0.3
1863.819178	9.55	47.2	3.5	10.0	10.0	0.0	0.67
1863.879452	10.1	46.7	3.9	10.0	10.0	0.0	0.67
1863.895890	9.4	46.583	3.5	10.0	10.0	0.0	0.67
1863.934247	5.017	43.933	4.0	10.0	10.0	0.0	0.5
1864.032787	9.76	46.433	3.9	25.0	25.0	0.0	0.67
1864.538251	1.2	47.75	3.8	50.0	50.0	0.0	0.72
1865.076712	-0.117	43.1	3.6	100.0	100.0	0.0	0.54
1865.232877	6.5	45.4	3.5	50.0	50.0	0.0	0.62
1865.808219	6.033	47.25	3.5	100.0	100.0	0.0	0.54
1866.282192	10.02	47.15	4.45	39.9	39.9	0.0	0.5
1866.293151	7.9	46.18	3.85	25.0	25.0	0.0	0.6
1866.378082	6.033	44.35	5.3	20.0	20.0	0.0	0.34
1866.608219	10.797	45.737	4.97	2.7	1.4	0.0	0.38
1866.665753	-0.2	46.417	4.3	50.0	50.0	0.0	0.49
1866.701370	1.2	46.85	5.5	5.0	5.0	0.0	0.31
1866.723288	7.691	44.853	4.48	15.1	9.4	0.0	0.46
1866.726027	-0.533	45.85	4.3	100.0	100.0	0.0	0.49
1866.942466	-0.167	43.1	3.6	100.0	100.0	0.0	0.54
1867.364384	6.733	46.8	4.5	100.0	100.0	0.0	0.52
1867.372603	0.0	43.0	4.3	100.0	100.0	0.0	0.53
1867.939726	7.27	47.04	4.22	25.0	25.0	0.0	0.67
1868.136612	10.802	45.741	4.71	1.3	0.4	0.0	0.6
1868.226776	9.517	46.85	3.9	25.0	25.0	0.0	0.67
1868.256831	-2.283	48.567	4.5	20.0	20.0	0.0	0.38
1868.322404	-3.633	47.8	3.8	100.0	100.0	0.0	0.49
1868.327869	7.183	46.25	3.5	25.0	25.0	0.0	0.47
1868.387978	10.869	45.888	4.5	10.0	0.0	90.0	0.48
1868.546448	-0.117	42.883	3.9	50.0	50.0	0.0	0.53
1868.592896	3.883	45.033	3.8	50.0	50.0	0.0	0.53
1868.827869	-3.701	51.541	4.41	34.4	34.4	0.0	0.3
1868.863388	9.2	46.35	3.9	25.0	25.0	0.0	0.67
1869.106849	10.27	46.78	3.9	25.0	25.0	0.0	0.67
1869.389041	-0.167	46.583	4.6	100.0	100.0	0.0	0.58
1869.750685	7.55	50.43	5.11	49.9	49.9	0.0	0.5
1869.830137	8.48	49.92	5.11	49.9	49.9	0.0	0.5
1869.832877	8.282	49.733	4.36	20.1	16.0	0.0	0.52
1869.947945	10.75	44.5	5.03	39.9	39.9	0.0	0.33
1869.950685	7.6	47.7	4.46	49.9	49.9	0.0	0.5
1870.038356	0.55	42.867	5.4	20.0	20.0	0.0	0.35
1870.052055	1.5	42.767	4.0	100.0	100.0	0.0	0.89
1870.273973	-3.05	48.183	4.0	100.0	100.0	0.0	0.49
1871.109589	8.533	49.25	4.5	20.0	20.0	0.0	0.43
1871.115068	8.8	49.83	4.46	49.9	49.9	0.0	0.5
1871.139726	8.4	48.5	4.46	49.9	49.9	0.0	0.5
1871.200000	9.87	46.54	3.9	25.0	25.0	0.0	0.67
1871.572603	10.619	43.301	5.15	1.3	0.6	0.0	0.39
1871.695890	4.567	46.583	4.1	20.0	20.0	0.0	0.38
1871.701370	8.3	46.6	3.9	25.0	25.0	0.0	0.67
1872.090164	9.53	46.86	3.9	25.0	25.0	0.0	0.67
1872.144809	9.32	46.55	3.9	25.0	25.0	0.0	0.67
1872.316940	7.2	44.5	4.6	25.0	25.0	0.0	0.43
1872.379781	-0.516	39.233	5.35	20.0	20.0	0.0	0.5
1872.467213	4.75	44.4	3.6	100.0	100.0	0.0	0.92
